#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ERCC3	XPC	9606.ENSP00000285398	9606.ENSP00000285021	0	0	0	0	0.218	0.747	0.540	0.736	0.972
ERCC3	FLCN	9606.ENSP00000285398	9606.ENSP00000285071	0	0	0	0	0	0	0	0.180	0.179
ERCC3	PDPK1	9606.ENSP00000285398	9606.ENSP00000344220	0	0	0	0	0.150	0	0	0	0.150
ERCC3	SOX2	9606.ENSP00000285398	9606.ENSP00000323588	0	0	0	0	0	0	0	0.150	0.150
ERCC3	PPARG	9606.ENSP00000285398	9606.ENSP00000287820	0	0	0	0	0.092	0	0	0.104	0.151
ERCC3	MBD1	9606.ENSP00000285398	9606.ENSP00000468785	0	0	0	0	0.121	0.064	0	0.051	0.151
ERCC3	LCK	9606.ENSP00000285398	9606.ENSP00000477713	0	0	0	0	0.123	0	0	0.072	0.151
ERCC3	NCOR2	9606.ENSP00000285398	9606.ENSP00000384018	0	0	0	0	0.049	0	0	0.144	0.151
ERCC3	PTPRC	9606.ENSP00000285398	9606.ENSP00000411355	0	0	0	0	0.113	0	0	0.083	0.152
ERCC3	PKN1	9606.ENSP00000285398	9606.ENSP00000343325	0	0	0	0	0.049	0.101	0	0.091	0.154
ERCC3	POT1	9606.ENSP00000285398	9606.ENSP00000350249	0	0	0	0	0.060	0	0	0.138	0.155
ERCC3	FBXO11	9606.ENSP00000285398	9606.ENSP00000384823	0	0	0	0	0.042	0	0	0.156	0.157
ERCC3	ITK	9606.ENSP00000285398	9606.ENSP00000398655	0	0	0	0	0.086	0	0	0.115	0.157
ERCC3	MITF	9606.ENSP00000285398	9606.ENSP00000391803	0	0	0	0	0	0	0	0.159	0.158
ERCC3	SRC	9606.ENSP00000285398	9606.ENSP00000362680	0	0	0	0	0.067	0	0	0.134	0.159
ERCC3	INSR	9606.ENSP00000285398	9606.ENSP00000303830	0	0	0	0	0.053	0	0	0.151	0.161
ERCC3	ZFHX3	9606.ENSP00000285398	9606.ENSP00000493252	0	0	0	0	0.060	0	0	0.147	0.164
ERCC3	MAF	9606.ENSP00000285398	9606.ENSP00000327048	0	0	0	0	0	0.094	0	0.117	0.165
ERCC3	MST1R	9606.ENSP00000285398	9606.ENSP00000296474	0	0	0	0	0.053	0	0	0.156	0.166
ERCC3	SDHB	9606.ENSP00000285398	9606.ENSP00000364649	0	0	0	0	0.062	0	0	0.148	0.166
ERCC3	MET	9606.ENSP00000285398	9606.ENSP00000317272	0	0	0	0	0.053	0	0	0.156	0.166
ERCC3	JAK2	9606.ENSP00000285398	9606.ENSP00000371067	0	0	0	0	0.103	0	0	0.108	0.166
ERCC3	NUP93	9606.ENSP00000285398	9606.ENSP00000310668	0	0	0	0	0.166	0	0	0	0.166
ERCC3	NSD2	9606.ENSP00000285398	9606.ENSP00000372351	0	0	0	0	0.074	0	0	0.137	0.167
ERCC3	SDHC	9606.ENSP00000285398	9606.ENSP00000356953	0	0	0	0	0.063	0	0	0.150	0.169
ERCC3	UPF1	9606.ENSP00000285398	9606.ENSP00000470142	0	0	0	0	0.082	0	0	0.132	0.169
ERCC3	FGFR2	9606.ENSP00000285398	9606.ENSP00000410294	0	0	0	0	0.053	0	0	0.160	0.170
ERCC3	RUNX1	9606.ENSP00000285398	9606.ENSP00000300305	0	0	0	0	0.092	0	0	0.125	0.171
ERCC3	RHOA	9606.ENSP00000285398	9606.ENSP00000400175	0.052	0.058	0	0	0.101	0	0	0.089	0.171
ERCC3	SMAD3	9606.ENSP00000285398	9606.ENSP00000332973	0	0	0	0	0.117	0.076	0	0.067	0.172
ERCC3	PCBP1	9606.ENSP00000285398	9606.ENSP00000305556	0	0	0	0	0.056	0.162	0	0.041	0.175
ERCC3	SYK	9606.ENSP00000285398	9606.ENSP00000364898	0	0	0	0	0.087	0	0	0.134	0.176
ERCC3	NOTCH1	9606.ENSP00000285398	9606.ENSP00000498587	0	0	0	0	0.047	0	0	0.172	0.177
ERCC3	MAP3K1	9606.ENSP00000285398	9606.ENSP00000382423	0	0	0	0	0.112	0	0	0.112	0.178
ERCC3	UBR5	9606.ENSP00000285398	9606.ENSP00000429084	0	0	0	0	0.118	0	0	0.107	0.179
ERCC3	FGFR3	9606.ENSP00000285398	9606.ENSP00000339824	0	0	0	0	0.053	0	0	0.173	0.183
ERCC3	GNAS	9606.ENSP00000285398	9606.ENSP00000360141	0	0	0	0	0.044	0	0	0.185	0.187
ERCC3	SESN1	9606.ENSP00000285398	9606.ENSP00000393762	0	0	0	0	0.061	0	0	0.170	0.188
ERCC3	KNL1	9606.ENSP00000285398	9606.ENSP00000335463	0	0	0	0	0.047	0	0	0.184	0.189
ERCC3	POLG	9606.ENSP00000285398	9606.ENSP00000399851	0.056	0	0	0	0.099	0	0	0.124	0.190
ERCC3	SMARCB1	9606.ENSP00000285398	9606.ENSP00000340883	0	0	0	0	0.058	0	0	0.176	0.190
ERCC3	MCL1	9606.ENSP00000285398	9606.ENSP00000358022	0	0	0	0	0.094	0	0	0.144	0.191
ERCC3	STAT5A	9606.ENSP00000285398	9606.ENSP00000341208	0	0	0	0	0.087	0	0	0.151	0.191
ERCC3	TET2	9606.ENSP00000285398	9606.ENSP00000442788	0	0	0	0	0	0	0	0.191	0.191
ERCC3	KIT	9606.ENSP00000285398	9606.ENSP00000288135	0	0	0	0	0.062	0	0	0.174	0.192
ERCC3	MAP2K1	9606.ENSP00000285398	9606.ENSP00000302486	0	0	0	0	0.067	0	0	0.170	0.192
ERCC3	TRIM27	9606.ENSP00000285398	9606.ENSP00000366404	0	0	0	0	0.069	0.164	0	0.047	0.194
ERCC3	NFATC2	9606.ENSP00000285398	9606.ENSP00000379330	0	0	0	0	0.104	0.137	0	0	0.194
ERCC3	STK11	9606.ENSP00000285398	9606.ENSP00000324856	0	0	0	0	0.082	0	0	0.160	0.195
ERCC3	SETD2	9606.ENSP00000285398	9606.ENSP00000386759	0	0	0	0	0.121	0	0	0.124	0.197
ERCC3	PPP2R1A	9606.ENSP00000285398	9606.ENSP00000324804	0	0	0	0	0.077	0	0	0.166	0.197
ERCC3	JUN	9606.ENSP00000285398	9606.ENSP00000360266	0	0	0	0	0	0	0	0.200	0.200
ERCC3	STAT5B	9606.ENSP00000285398	9606.ENSP00000293328	0	0	0	0	0.074	0	0	0.171	0.200
ERCC3	ZNF384	9606.ENSP00000285398	9606.ENSP00000380019	0	0	0	0	0.099	0	0	0.150	0.201
ERCC3	NF2	9606.ENSP00000285398	9606.ENSP00000344666	0	0	0	0	0.092	0	0	0.158	0.202
ERCC3	PTPN11	9606.ENSP00000285398	9606.ENSP00000489597	0	0	0	0	0.147	0	0	0.105	0.205
ERCC3	NF1	9606.ENSP00000285398	9606.ENSP00000351015	0	0	0	0	0.049	0	0	0.204	0.210
ERCC3	SMAD4	9606.ENSP00000285398	9606.ENSP00000341551	0	0	0	0	0.077	0.071	0	0.156	0.213
ERCC3	RET	9606.ENSP00000285398	9606.ENSP00000347942	0	0	0	0	0.053	0	0	0.205	0.215
ERCC3	FGFR1	9606.ENSP00000285398	9606.ENSP00000393312	0	0	0	0	0.053	0	0	0.206	0.216
ERCC3	PDGFB	9606.ENSP00000285398	9606.ENSP00000330382	0	0	0	0	0	0	0	0.222	0.222
ERCC3	RNF2	9606.ENSP00000285398	9606.ENSP00000356480	0	0	0	0	0	0	0	0.224	0.224
ERCC3	RAD21	9606.ENSP00000285398	9606.ENSP00000297338	0	0	0	0	0.095	0	0	0.184	0.229
ERCC3	PPM1D	9606.ENSP00000285398	9606.ENSP00000306682	0.042	0	0	0	0.049	0	0	0.223	0.230
ERCC3	NRAS	9606.ENSP00000285398	9606.ENSP00000358548	0.052	0	0	0	0.092	0	0	0.178	0.231
ERCC3	MED12	9606.ENSP00000285398	9606.ENSP00000363193	0	0	0	0	0.098	0	0	0.189	0.237
ERCC3	TSC1	9606.ENSP00000285398	9606.ENSP00000298552	0.097	0	0	0	0.149	0.091	0	0	0.240
ERCC3	PPP4R2	9606.ENSP00000285398	9606.ENSP00000349124	0	0	0	0	0.054	0	0	0.230	0.240
ERCC3	PRKAR1A	9606.ENSP00000285398	9606.ENSP00000376475	0	0	0	0	0.121	0	0	0.174	0.243
ERCC3	HIF1A	9606.ENSP00000285398	9606.ENSP00000437955	0	0	0	0	0	0	0	0.244	0.244
ERCC3	RAF1	9606.ENSP00000285398	9606.ENSP00000401888	0	0	0	0	0.222	0	0	0.072	0.247
ERCC3	IGF1R	9606.ENSP00000285398	9606.ENSP00000497069	0	0	0	0	0.053	0	0	0.238	0.247
ERCC3	RFWD3	9606.ENSP00000285398	9606.ENSP00000354361	0	0	0	0	0.082	0	0	0.217	0.250
ERCC3	HRAS	9606.ENSP00000285398	9606.ENSP00000407586	0.052	0	0	0	0.068	0	0	0.222	0.253
ERCC3	MYD88	9606.ENSP00000285398	9606.ENSP00000498321	0	0	0	0	0.057	0.247	0	0	0.259
ERCC3	TRRAP	9606.ENSP00000285398	9606.ENSP00000352925	0	0	0	0	0.184	0	0	0.137	0.265
ERCC3	PTEN	9606.ENSP00000285398	9606.ENSP00000361021	0	0	0	0	0.074	0	0	0.241	0.267
ERCC3	TOP1	9606.ENSP00000285398	9606.ENSP00000354522	0	0	0	0	0.049	0	0	0.266	0.272
ERCC3	MEN1	9606.ENSP00000285398	9606.ENSP00000337088	0	0	0	0	0.217	0	0	0.135	0.293
ERCC3	FANCF	9606.ENSP00000285398	9606.ENSP00000330875	0	0	0	0	0.060	0	0	0.307	0.320
ERCC3	MTOR	9606.ENSP00000285398	9606.ENSP00000354558	0	0	0	0	0.275	0	0	0.101	0.320
ERCC3	MLLT3	9606.ENSP00000285398	9606.ENSP00000369695	0	0	0	0	0	0.252	0	0.137	0.327
ERCC3	TERT	9606.ENSP00000285398	9606.ENSP00000309572	0	0	0	0	0	0	0	0.331	0.331
ERCC3	MGMT	9606.ENSP00000285398	9606.ENSP00000302111	0.042	0	0	0	0.042	0	0	0.337	0.338
ERCC3	RAD50	9606.ENSP00000285398	9606.ENSP00000368100	0.120	0	0	0	0.160	0	0	0.214	0.368
ERCC3	SMC1A	9606.ENSP00000285398	9606.ENSP00000323421	0.084	0	0	0	0.117	0	0	0.284	0.371
ERCC3	FANCG	9606.ENSP00000285398	9606.ENSP00000367910	0	0	0	0	0.099	0	0	0.336	0.376
ERCC3	SMARCA4	9606.ENSP00000285398	9606.ENSP00000343896	0	0	0	0	0.054	0.076	0	0.346	0.378
ERCC3	SLX4	9606.ENSP00000285398	9606.ENSP00000294008	0	0	0	0	0.067	0	0	0.367	0.384
ERCC3	H3-4	9606.ENSP00000285398	9606.ENSP00000355657	0	0	0	0	0	0.253	0	0.247	0.413
ERCC3	H3-5	9606.ENSP00000285398	9606.ENSP00000339835	0	0	0	0	0	0.253	0	0.247	0.413
ERCC3	XIAP	9606.ENSP00000285398	9606.ENSP00000360242	0	0	0	0	0.083	0.330	0	0.125	0.415
ERCC3	POLE	9606.ENSP00000285398	9606.ENSP00000322570	0.109	0	0	0	0.081	0	0	0.353	0.424
ERCC3	H3C12	9606.ENSP00000285398	9606.ENSP00000352252	0	0	0	0	0.049	0.253	0	0.257	0.426
ERCC3	EZH2	9606.ENSP00000285398	9606.ENSP00000320147	0	0	0	0	0.087	0	0	0.400	0.429
ERCC3	FANCC	9606.ENSP00000285398	9606.ENSP00000289081	0	0	0	0	0.067	0	0	0.417	0.432
ERCC3	RAD51B	9606.ENSP00000285398	9606.ENSP00000419881	0	0	0	0	0.063	0	0	0.436	0.450
ERCC3	RECQL	9606.ENSP00000285398	9606.ENSP00000416739	0	0	0	0	0.062	0	0	0.440	0.452
ERCC3	RAD54L	9606.ENSP00000285398	9606.ENSP00000361043	0.057	0	0	0	0.056	0.067	0	0.446	0.478
ERCC3	NPM1	9606.ENSP00000285398	9606.ENSP00000296930	0	0	0	0	0.075	0	0	0.462	0.481
ERCC3	FANCA	9606.ENSP00000285398	9606.ENSP00000373952	0	0	0	0	0.067	0	0	0.474	0.488
ERCC3	HSP90AA1	9606.ENSP00000285398	9606.ENSP00000335153	0.097	0	0	0	0.049	0.091	0	0.446	0.509
ERCC3	HSP90AB1	9606.ENSP00000285398	9606.ENSP00000360609	0.097	0	0	0	0.075	0.091	0	0.445	0.522
ERCC3	TAF15	9606.ENSP00000285398	9606.ENSP00000474096	0	0	0	0	0.090	0	0.500	0	0.525
ERCC3	RAD51C	9606.ENSP00000285398	9606.ENSP00000336701	0	0	0	0	0.061	0	0	0.516	0.527
ERCC3	MRE11	9606.ENSP00000285398	9606.ENSP00000325863	0.100	0	0	0	0.151	0	0	0.462	0.553
ERCC3	RECQL4	9606.ENSP00000285398	9606.ENSP00000482313	0.055	0	0	0	0.042	0.077	0	0.546	0.570
ERCC3	XRCC2	9606.ENSP00000285398	9606.ENSP00000352271	0	0	0	0	0.049	0	0	0.591	0.594
ERCC3	RAD51	9606.ENSP00000285398	9606.ENSP00000493712	0	0	0	0	0.063	0	0	0.609	0.618
ERCC3	ESR1	9606.ENSP00000285398	9606.ENSP00000405330	0	0	0	0	0.055	0	0.540	0.199	0.621
ERCC3	RAD17	9606.ENSP00000285398	9606.ENSP00000426191	0	0	0	0	0.129	0	0	0.591	0.628
ERCC3	MUTYH	9606.ENSP00000285398	9606.ENSP00000500891	0.194	0	0	0	0.106	0	0	0.543	0.642
ERCC3	WRN	9606.ENSP00000285398	9606.ENSP00000298139	0.055	0	0	0	0.064	0.074	0	0.629	0.656
ERCC3	MDC1	9606.ENSP00000285398	9606.ENSP00000365588	0	0	0	0	0.074	0	0.500	0.324	0.659
ERCC3	FUBP1	9606.ENSP00000285398	9606.ENSP00000359804	0	0	0	0	0.106	0	0	0.680	0.701
ERCC3	POLD1	9606.ENSP00000285398	9606.ENSP00000472445	0.109	0	0	0	0.058	0	0.540	0.366	0.722
ERCC3	FANCD2	9606.ENSP00000285398	9606.ENSP00000287647	0	0	0	0	0.044	0	0.540	0.419	0.722
ERCC3	RAD51D	9606.ENSP00000285398	9606.ENSP00000466399	0	0	0	0	0.093	0	0.500	0.489	0.748
ERCC3	TP53BP1	9606.ENSP00000285398	9606.ENSP00000371475	0	0	0	0	0.104	0.439	0.360	0.325	0.753
ERCC3	RTEL1	9606.ENSP00000285398	9606.ENSP00000353332	0	0	0	0	0.076	0.576	0	0.490	0.783
ERCC3	PMS1	9606.ENSP00000285398	9606.ENSP00000406490	0.111	0	0	0	0.128	0	0.540	0.490	0.793
ERCC3	PARP1	9606.ENSP00000285398	9606.ENSP00000355759	0	0	0	0	0.092	0	0.500	0.623	0.813
ERCC3	FEN1	9606.ENSP00000285398	9606.ENSP00000305480	0.041	0	0	0	0.084	0.107	0	0.855	0.871
ERCC3	MYC	9606.ENSP00000285398	9606.ENSP00000478887	0	0	0	0	0.083	0.402	0	0.903	0.942
ERCC3	TCEA1	9606.ENSP00000285398	9606.ENSP00000428426	0	0	0	0	0.067	0.623	0.900	0.558	0.982
ERCC3	ERCC4	9606.ENSP00000285398	9606.ENSP00000310520	0.041	0	0	0	0.161	0.107	0.540	0.968	0.987
ERCC3	XPA	9606.ENSP00000285398	9606.ENSP00000364270	0	0	0	0	0.049	0.900	0.540	0.997	0.999
ERCC3	ERCC5	9606.ENSP00000285398	9606.ENSP00000498881	0.041	0	0	0	0.092	0.994	0.540	0.961	0.999
ERCC4	STAG2	9606.ENSP00000310520	9606.ENSP00000218089	0	0	0	0	0.129	0.225	0	0.064	0.312
ERCC4	NTHL1	9606.ENSP00000310520	9606.ENSP00000219066	0	0	0	0	0	0.293	0	0.509	0.638
ERCC4	MGA	9606.ENSP00000310520	9606.ENSP00000219905	0	0	0	0	0.187	0	0	0	0.187
ERCC4	FANCE	9606.ENSP00000310520	9606.ENSP00000229769	0	0	0	0	0.049	0	0.500	0.662	0.825
ERCC4	MLH1	9606.ENSP00000310520	9606.ENSP00000231790	0	0	0	0	0.148	0.092	0.540	0.623	0.848
ERCC4	MSH2	9606.ENSP00000310520	9606.ENSP00000233146	0	0	0	0	0.082	0.590	0.900	0.761	0.989
ERCC4	MSH6	9606.ENSP00000310520	9606.ENSP00000234420	0	0	0	0	0.118	0.176	0.900	0.588	0.966
ERCC4	SBDS	9606.ENSP00000310520	9606.ENSP00000246868	0.115	0	0	0	0.047	0	0	0.283	0.343
ERCC4	H3-3B	9606.ENSP00000310520	9606.ENSP00000254810	0	0	0	0	0.098	0.066	0	0.137	0.210
ERCC4	KRAS	9606.ENSP00000310520	9606.ENSP00000256078	0	0	0	0	0.049	0	0	0.199	0.205
ERCC4	MDM2	9606.ENSP00000310520	9606.ENSP00000258149	0	0	0	0	0.109	0	0	0.198	0.255
ERCC4	PALB2	9606.ENSP00000310520	9606.ENSP00000261584	0	0	0	0	0.068	0	0.540	0.610	0.818
ERCC4	PIK3C3	9606.ENSP00000310520	9606.ENSP00000262039	0	0	0	0	0.207	0	0	0	0.207
ERCC4	PIK3CA	9606.ENSP00000310520	9606.ENSP00000263967	0	0	0	0	0.049	0	0	0.167	0.173
ERCC4	POLQ	9606.ENSP00000310520	9606.ENSP00000264233	0	0	0	0	0.067	0	0	0.289	0.308
ERCC4	YWHAE	9606.ENSP00000310520	9606.ENSP00000264335	0	0	0	0	0.047	0	0	0.338	0.342
ERCC4	MSH3	9606.ENSP00000310520	9606.ENSP00000265081	0	0	0	0	0.075	0.176	0.720	0.736	0.936
ERCC4	NBN	9606.ENSP00000310520	9606.ENSP00000265433	0	0	0	0	0.083	0	0.400	0.419	0.652
ERCC4	PMS2	9606.ENSP00000310520	9606.ENSP00000265849	0	0	0	0	0.093	0.126	0.540	0.514	0.799
ERCC4	TP53	9606.ENSP00000310520	9606.ENSP00000269305	0	0	0	0	0.049	0	0	0.418	0.422
ERCC4	PLK2	9606.ENSP00000310520	9606.ENSP00000274289	0	0	0	0	0.075	0.126	0	0.134	0.238
ERCC4	RANBP2	9606.ENSP00000310520	9606.ENSP00000283195	0	0	0	0	0.056	0	0	0.147	0.160
ERCC4	XPC	9606.ENSP00000310520	9606.ENSP00000285021	0	0	0	0	0.065	0.228	0.900	0.798	0.983
ERCC4	FLCN	9606.ENSP00000310520	9606.ENSP00000285071	0	0	0	0	0.060	0	0	0.157	0.174
ERCC4	FANCD2	9606.ENSP00000310520	9606.ENSP00000287647	0	0	0	0	0.101	0.301	0.540	0.868	0.957
ERCC4	FANCC	9606.ENSP00000310520	9606.ENSP00000289081	0	0	0	0	0.110	0	0.500	0.696	0.853
ERCC4	SLX4	9606.ENSP00000310520	9606.ENSP00000294008	0	0	0	0	0.105	0.943	0.500	0.996	0.999
ERCC4	RAD21	9606.ENSP00000310520	9606.ENSP00000297338	0	0	0	0	0.098	0.068	0	0.288	0.349
ERCC4	WRN	9606.ENSP00000310520	9606.ENSP00000298139	0	0	0	0	0.068	0.426	0.400	0.624	0.863
ERCC4	TSC1	9606.ENSP00000310520	9606.ENSP00000298552	0	0	0	0	0.111	0	0	0.115	0.180
ERCC4	MGMT	9606.ENSP00000310520	9606.ENSP00000302111	0	0	0	0	0	0	0	0.433	0.433
ERCC4	FEN1	9606.ENSP00000310520	9606.ENSP00000305480	0	0	0	0	0.145	0.301	0	0.713	0.813
ERCC4	PPM1D	9606.ENSP00000310520	9606.ENSP00000306682	0	0	0	0	0.060	0.051	0	0.154	0.179
ERCC4	TERT	9606.ENSP00000310520	9606.ENSP00000309572	0	0	0	0	0	0.097	0	0.321	0.361
ERCC4	RMI2	9606.ENSP00000310520	9606.ENSP00000310356	0	0	0	0	0	0	0.400	0.360	0.599
ERCC4	SPEN	9606.ENSP00000310520	9606.ENSP00000364912	0	0	0	0	0.047	0	0	0.145	0.150
ERCC4	PTPN11	9606.ENSP00000310520	9606.ENSP00000489597	0	0	0	0	0.094	0	0	0.100	0.150
ERCC4	FBXW7	9606.ENSP00000310520	9606.ENSP00000474725	0	0	0	0	0.067	0.071	0	0.100	0.151
ERCC4	LZTR1	9606.ENSP00000310520	9606.ENSP00000496779	0	0	0	0	0	0	0	0.152	0.151
ERCC4	NF2	9606.ENSP00000310520	9606.ENSP00000344666	0	0	0	0	0.060	0	0	0.137	0.154
ERCC4	UBR5	9606.ENSP00000310520	9606.ENSP00000429084	0	0	0	0	0.097	0	0	0.103	0.155
ERCC4	SND1	9606.ENSP00000310520	9606.ENSP00000346762	0	0	0	0	0.053	0	0	0.144	0.155
ERCC4	KDM6A	9606.ENSP00000310520	9606.ENSP00000367203	0	0	0	0	0	0.078	0	0.121	0.155
ERCC4	SPOP	9606.ENSP00000310520	9606.ENSP00000377001	0	0	0	0	0.105	0	0	0.095	0.155
ERCC4	MYD88	9606.ENSP00000310520	9606.ENSP00000498321	0	0	0	0	0.097	0.063	0	0.084	0.157
ERCC4	POT1	9606.ENSP00000310520	9606.ENSP00000350249	0	0	0	0	0.044	0	0	0.154	0.157
ERCC4	FGFR1	9606.ENSP00000310520	9606.ENSP00000393312	0	0	0	0	0.047	0	0	0.156	0.161
ERCC4	LMNA	9606.ENSP00000310520	9606.ENSP00000357283	0	0	0	0	0.042	0	0	0.160	0.161
ERCC4	SRSF2	9606.ENSP00000310520	9606.ENSP00000376276	0	0	0	0	0.163	0	0	0	0.163
ERCC4	SMARCE1	9606.ENSP00000310520	9606.ENSP00000323967	0	0	0	0	0.083	0	0	0.129	0.167
ERCC4	H3-4	9606.ENSP00000310520	9606.ENSP00000355657	0	0	0	0	0.057	0.066	0	0.131	0.168
ERCC4	H3-5	9606.ENSP00000310520	9606.ENSP00000339835	0	0	0	0	0.057	0.066	0	0.131	0.168
ERCC4	SMAD4	9606.ENSP00000310520	9606.ENSP00000341551	0	0	0	0	0.058	0	0	0.158	0.172
ERCC4	LSM14A	9606.ENSP00000310520	9606.ENSP00000446271	0	0	0	0	0.109	0	0	0.116	0.178
ERCC4	NOTCH1	9606.ENSP00000310520	9606.ENSP00000498587	0	0	0	0	0.057	0.053	0	0.155	0.179
ERCC4	H3C12	9606.ENSP00000310520	9606.ENSP00000352252	0	0	0	0	0.070	0.066	0	0.135	0.184
ERCC4	STK11	9606.ENSP00000310520	9606.ENSP00000324856	0	0	0	0	0.054	0	0	0.184	0.195
ERCC4	SMARCB1	9606.ENSP00000310520	9606.ENSP00000340883	0	0	0	0	0.083	0.071	0	0.133	0.196
ERCC4	MYC	9606.ENSP00000310520	9606.ENSP00000478887	0	0	0	0	0	0	0	0.203	0.203
ERCC4	NSD2	9606.ENSP00000310520	9606.ENSP00000372351	0	0	0	0	0.081	0	0	0.173	0.209
ERCC4	XIAP	9606.ENSP00000310520	9606.ENSP00000360242	0	0	0	0	0.163	0	0	0.096	0.211
ERCC4	POLG	9606.ENSP00000310520	9606.ENSP00000399851	0	0	0	0	0.054	0	0	0.208	0.219
ERCC4	MEN1	9606.ENSP00000310520	9606.ENSP00000337088	0	0	0	0	0.075	0	0	0.191	0.220
ERCC4	PTEN	9606.ENSP00000310520	9606.ENSP00000361021	0	0	0	0	0.086	0	0	0.213	0.249
ERCC4	NF1	9606.ENSP00000310520	9606.ENSP00000351015	0	0	0	0	0.122	0	0	0.189	0.257
ERCC4	PBRM1	9606.ENSP00000310520	9606.ENSP00000386593	0	0	0	0	0.149	0.066	0	0.146	0.262
ERCC4	SMARCA4	9606.ENSP00000310520	9606.ENSP00000343896	0	0	0	0	0.097	0.076	0	0.232	0.303
ERCC4	SMC1A	9606.ENSP00000310520	9606.ENSP00000323421	0	0	0	0	0.108	0.141	0	0.219	0.349
ERCC4	KNL1	9606.ENSP00000310520	9606.ENSP00000335463	0	0	0	0	0.070	0.252	0	0.156	0.362
ERCC4	RECQL	9606.ENSP00000310520	9606.ENSP00000416739	0	0	0	0	0.067	0	0	0.347	0.365
ERCC4	MUTYH	9606.ENSP00000310520	9606.ENSP00000500891	0	0	0	0	0.049	0	0	0.442	0.447
ERCC4	TOP1	9606.ENSP00000310520	9606.ENSP00000354522	0	0	0	0	0.082	0.237	0	0.381	0.529
ERCC4	RAD50	9606.ENSP00000310520	9606.ENSP00000368100	0	0	0	0	0.083	0.079	0.400	0.201	0.541
ERCC4	RAD54L	9606.ENSP00000310520	9606.ENSP00000361043	0	0	0	0	0.067	0.137	0	0.508	0.569
ERCC4	RTEL1	9606.ENSP00000310520	9606.ENSP00000353332	0	0	0	0	0.105	0.292	0	0.401	0.587
ERCC4	POLE	9606.ENSP00000310520	9606.ENSP00000322570	0	0	0	0	0.074	0.241	0	0.477	0.600
ERCC4	RAD51B	9606.ENSP00000310520	9606.ENSP00000419881	0	0	0	0	0.094	0.310	0	0.464	0.636
ERCC4	RFWD3	9606.ENSP00000310520	9606.ENSP00000354361	0	0	0	0	0.056	0	0	0.643	0.649
ERCC4	XRCC2	9606.ENSP00000310520	9606.ENSP00000352271	0	0	0	0	0.092	0	0	0.644	0.663
ERCC4	RAD51D	9606.ENSP00000310520	9606.ENSP00000466399	0	0	0	0	0.218	0.310	0	0.502	0.708
ERCC4	MDC1	9606.ENSP00000310520	9606.ENSP00000365588	0	0	0	0	0.082	0.577	0	0.330	0.717
ERCC4	PARP1	9606.ENSP00000310520	9606.ENSP00000355759	0	0	0	0	0.054	0.140	0.500	0.389	0.718
ERCC4	RAD17	9606.ENSP00000310520	9606.ENSP00000426191	0	0	0	0	0.101	0.106	0.400	0.502	0.727
ERCC4	PMS1	9606.ENSP00000310520	9606.ENSP00000406490	0	0	0	0	0.062	0.103	0.540	0.421	0.746
ERCC4	RECQL4	9606.ENSP00000310520	9606.ENSP00000482313	0	0	0	0	0.056	0.452	0	0.585	0.767
ERCC4	MRE11	9606.ENSP00000310520	9606.ENSP00000325863	0	0	0	0	0.067	0.144	0.400	0.647	0.808
ERCC4	RAD51C	9606.ENSP00000310520	9606.ENSP00000336701	0	0	0	0	0.132	0.252	0	0.739	0.816
ERCC4	TP53BP1	9606.ENSP00000310520	9606.ENSP00000371475	0	0	0	0	0.074	0.377	0.360	0.560	0.816
ERCC4	FANCF	9606.ENSP00000310520	9606.ENSP00000330875	0	0	0	0	0.048	0.045	0.500	0.710	0.850
ERCC4	FANCG	9606.ENSP00000310520	9606.ENSP00000367910	0	0	0	0	0	0.254	0.500	0.703	0.879
ERCC4	FANCA	9606.ENSP00000310520	9606.ENSP00000373952	0	0	0	0	0.042	0.300	0.500	0.768	0.912
ERCC4	RAD51	9606.ENSP00000310520	9606.ENSP00000493712	0	0	0	0	0.094	0.619	0.400	0.691	0.927
ERCC4	POLD1	9606.ENSP00000310520	9606.ENSP00000472445	0	0	0	0	0.104	0.241	0.900	0.506	0.962
ERCC4	ERCC5	9606.ENSP00000310520	9606.ENSP00000498881	0	0	0	0	0.126	0.301	0.900	0.972	0.998
ERCC4	XPA	9606.ENSP00000310520	9606.ENSP00000364270	0	0	0	0	0.049	0.907	0.540	0.990	0.999
ERCC5	NTHL1	9606.ENSP00000498881	9606.ENSP00000219066	0.098	0	0	0	0.082	0.537	0	0.467	0.768
ERCC5	TSC2	9606.ENSP00000498881	9606.ENSP00000219476	0	0	0	0	0.076	0	0	0.138	0.169
ERCC5	FANCE	9606.ENSP00000498881	9606.ENSP00000229769	0	0	0	0	0.087	0	0	0.368	0.398
ERCC5	MLH1	9606.ENSP00000498881	9606.ENSP00000231790	0	0	0	0	0.123	0.183	0.540	0.527	0.823
ERCC5	MSH2	9606.ENSP00000498881	9606.ENSP00000233146	0	0	0	0	0.113	0.191	0.900	0.532	0.962
ERCC5	MSH6	9606.ENSP00000498881	9606.ENSP00000234420	0	0	0	0	0.113	0.191	0.900	0.547	0.963
ERCC5	PRDM2	9606.ENSP00000498881	9606.ENSP00000235372	0	0	0	0	0.141	0	0	0.179	0.264
